,A02D1S,A02D2S,A04D1S,A04D2S,A06D1S,A06D2S,A07D1S,A07D2S,A09D1S,A09D2S,A11D1S,A11D2S,B13D1S,B13D2S,B15D1S,B15D2S,B17D1S,B17D2S,B20D1S,B20D2S,B22D1S,B22D2S,B24D1S,B24D2S,C25D1S,C25D2S,C27D1S,C27D2S,C29D1S,C29D2S,C32D1S,C32D2S,C34D1S,C34D2S,C36D1S,C36D2S,D38D1S,D38D2S,D40D1S,D40D2S,D42D1S,D42D2S,D43D1S,D43D2S,D45D1S,D45D2S,D47D1S,D47D2S,A01W1S,A01W2S,A03W1S,A03W2S,A05W1S,A05W2S,A08W1S,A08W2S,A10W1S,A10W2S,A12W1S,A12W2S,B14W1S,B14W2S,B16W1S,B16W2S,B18W1S,B18W2S,B19W1S,B19W2S,B21W1S,B21W2S,B23W1S,B23W2S,C26W1S,C26W2S,C28W1S,C28W2S,C30W1S,C30W2S,C31W1S,C31W2S,C33W1S,C33W2S,C35W1S,C35W2S,D37W1S,D37W2S,D39W1S,D39W2S,D41W1S,D41W2S,D44W1S,D44W2S,D46W1S,D46W2S,D48W1S,D48W2S
a265f0bcd26d001227bb2ed1529774be,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c1d11638a4925cc1df528447b1b1aa2,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18,24,0,0,0,0,0,0,17,0,0,0,0,0,0,0,25,0,0,0,0,0,12,0,0,0,0,10,0,0,0,14,0,29,0,0,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,18,10,15,0,0,0,0,0,0,0,0,0,0,0,16,21,12,0,0,0,0,0,0,0,0,0
cb38ca4af0b5a8fc7d1a661281edd5e5,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc90198a1454d89a9e446e86255822fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
e05381333f6a3b8db51c18e881a9a0f7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28ac38617334de5e368ff36af7d8a1ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9784d3af78bc916a7a892a1ede2e37a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,7,0,0,0,10,0,0,0
cba25e5f13a62e8a1fbdcdf62a0c4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7398776e6042e32f5c688a21e83df0d,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,11
45a1033bc181a3d144aab8d4fa827c80,93,0,0,0,0,0,26,0,0,0,0,43,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,38,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,65,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
0b1caa9e6aa34d7f583911523186a2ac,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,9,0,0
558e2930c7039e58654183adce3051d5,0,0,0,0,16,0,0,9,13,0,0,10,14,0,0,0,8,0,0,11,0,14,0,0,0,0,0,20,0,0,9,0,12,18,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,4,11,0,0,0,0,13,0,0
0a03c94723336d8804e2feca80d2c4a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fec92c879a6af33f8b0c7eb2d949b24b,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
42378ce4ae85b738bc3ddac2c099ea2e,0,0,0,0,12,0,0,0,17,0,0,0,0,0,0,17,0,0,18,0,0,0,0,20,0,0,0,31,0,0,0,18,26,20,32,24,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,36,0,0,0,0,31,0,0
b000e8f0c27d965bc8839bc2d340bdc6,0,0,28,30,12,0,0,0,16,0,11,0,0,10,0,0,43,22,23,0,0,0,0,0,0,0,25,33,0,5,0,21,25,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,39,0,55,0,13,0,27,28,58,0,0,0,0,0,18,69,10,24,26,20,13,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,20,0,24,16,22,0,0,0,0,0
50c0f7c4a8d9f1a269561fff33163bde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
89111bc3d50bdafd4d3eb6a12b62c778,0,0,11,0,0,27,0,0,0,0,0,0,32,27,0,34,0,0,14,0,0,0,0,15,0,0,0,0,0,21,17,0,0,0,19,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
abd11b24e57dc8dda681b25d3d37b610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
ff54e36a1dfdfded68f04f458910d299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
ce8dbd4c910b5e76013ac61dba2e9efe,63,0,15,0,24,0,63,0,0,0,0,9,21,0,0,0,21,27,36,0,0,0,0,0,0,6,0,0,0,0,0,0,53,77,0,29,23,0,0,0,0,0,37,16,0,0,0,0,0,53,28,22,0,29,21,30,19,0,0,36,80,0,14,16,0,0,31,0,0,9,70,0,0,0,0,26,0,0,0,0,0,0,0,0,68,56,0,58,7,63,0,0,0,0,0,0
b722e510d99361e07c83d4504977fa69,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,24,0,0
be869ea08d7340b36cb3085dc761ace5,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a54cc2d856fa0a2d04b4db9b4f7a3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e02dfe894ea9ce81b10b40d914fd141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f905f562acbd5d7d3d332e60b56df3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05a054705ab6ac8c9699243456b58e86,0,0,0,0,29,16,20,35,17,33,0,0,34,19,0,14,24,34,40,28,0,0,40,22,0,20,0,24,0,0,24,0,30,37,31,14,35,16,17,20,19,75,0,0,25,0,0,0,0,20,0,0,37,0,0,0,0,0,0,47,0,16,0,0,15,0,0,0,0,18,18,0,0,0,0,21,33,0,0,0,0,0,0,44,0,0,0,0,17,0,0,0,20,24,0,31
d2a861a64923ee09269a003f402947dc,21,0,0,39,33,21,53,0,0,0,11,24,30,12,38,19,29,17,34,0,0,25,0,16,25,39,0,31,18,16,17,18,28,48,31,17,32,23,23,15,0,27,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,25,0,0,0,0,17,0,0,16,0,0,19,0,0,0,0,0,0,0,0,21,15,0,16,18,30,0,0,0,14,0,0
cc9bfc36c26b8097c161d1030ee34885,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385994f9833abbaf01727bd19cc921e5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458ca230cae34fb6c7d98a3197bfbf48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0a5a20c543ce767e727c077a5e2fd1f8,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,31,0,0,0,0,33,0,0,28,13,0,22,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,55,0,0,17,0,0,0,23,0,0,0,21,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,75,0,0,0,0,63,0,25
7ed07d7000a0de9e1dd5f353b3c7d4f0,0,0,33,46,0,0,0,0,105,0,0,78,29,0,25,57,0,0,13,33,0,84,0,27,24,43,16,73,27,0,0,21,92,30,71,34,20,0,0,0,23,34,0,0,13,0,81,14,0,0,0,0,0,23,0,0,22,41,0,0,0,0,0,0,0,0,0,0,0,18,172,0,20,15,0,45,0,0,0,0,0,0,0,0,0,0,0,35,61,62,0,0,14,59,0,0
6be3be61e8c583d5455b18632a9b7f13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a0f78f02c30d0575be6d54689b21b51,0,0,3,14,0,0,0,0,22,0,0,0,0,0,0,5,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a65904cc21069619090a76235ab884f,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90a60bcce5c6a62514e49b94b89ade8c,0,0,0,13,20,19,15,9,0,0,17,10,8,0,0,13,0,0,23,6,0,0,0,0,27,15,0,10,0,0,13,24,28,13,0,18,42,0,16,0,0,13,0,16,8,0,0,0,0,0,0,6,9,28,10,18,0,10,0,20,13,18,0,0,28,0,11,0,21,21,0,0,0,0,0,14,0,0,10,26,15,0,0,0,0,16,14,32,15,14,0,0,13,28,0,10
1eeda987f8b1919e0536cfa929040e8d,0,0,0,0,0,9,0,7,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,9,0,5,0,0,0,0,7,8,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,19,0,15,0,0,0,0,0,0
aba4b3cdbb4599fbe0a1d3adbb251684,0,0,0,34,0,44,0,29,0,26,0,0,37,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583aac503b06556cf68fa9226bb4f5ae,17,0,0,11,0,0,0,0,11,0,0,0,0,18,13,0,0,4,0,0,14,17,0,0,0,15,0,0,18,0,6,0,0,0,0,0,11,18,0,15,0,17,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5
47eb826c9ae7862b8b1c703673bac1f4,0,29,0,30,25,55,12,0,47,0,0,0,0,0,68,38,21,0,27,29,24,46,0,0,34,52,0,35,0,0,14,0,77,34,31,31,27,0,0,0,0,0,0,30,0,0,41,0,23,18,18,22,0,33,0,0,21,57,0,19,0,19,0,0,19,0,15,30,24,32,0,0,0,0,0,39,0,25,40,53,0,0,0,15,0,35,39,38,36,21,30,0,0,38,41,30
5167f6f0fa497190013b7340eb5e42e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68498f578d96d196b4c6adee7c7d28f8,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfab8ff9adc087d4a6a26c10df6e84d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,39,0,0,0
ad30c6c726f5e32af4ed66dfe2ea4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f75d96a172a4bd4efb34cb09dbfa7a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
ad6296b1928ebac68c7ac98fa9a8bc3b,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e851db0681fc38f72d81f13edb87faa,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92cd16cd6419dd1af6b7bd67ee193c44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0
3624b56bfe9a6268e6bc094e0beeb188,53,23,51,47,101,85,75,0,54,61,76,81,111,64,91,67,89,42,82,36,46,101,0,45,45,94,46,68,47,42,69,61,41,77,131,35,74,60,85,59,60,98,46,39,53,0,57,24,0,48,0,0,0,25,37,0,25,0,37,35,0,39,42,31,70,0,66,33,29,43,88,0,52,42,0,52,0,66,0,55,24,0,0,17,0,33,49,0,61,26,0,0,27,44,36,22
c78a55f32a95e8d952c5134e9605bd28,13,0,0,17,10,20,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,39,0,27,25,0,0,28,0,0,0,15,30,0,20,0,19,0,9,0,0,0,0,21,0,0,0,0,12,40,0,33,0,27,0,0,22,42,20,21,54,29,15,0,27,0,19,17,23,44,0,7,0,0,0,39,0,12,0,0,0,0,0,0,0,0,0,26,22,10,0,0,7,29,0,22
aba431e132ee03a836e8ea5506df2573,20,0,13,0,0,0,0,22,0,42,0,0,24,0,0,0,0,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,21,0,14,18,0,0,18,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,33,14,0,39,0,32,0,0,0,0,0,12,21,0,0,10,0,0,0,0,0,12,0,0,0
bd9f8e076e58071f7a8e01d322a81b87,0,0,0,13,0,0,0,9,0,0,0,10,0,0,0,0,11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206c5314be86210b23eebe06dd6e740f,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210fa5acad8da9e30c2e5b1a4abc4af1,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,22,0,0,4,0,0,0,0,55,0,0,0,0,5,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
6fb3367ca906cf78db48909229605734,12,11,8,0,11,52,20,45,6,17,8,14,15,14,15,0,13,21,10,0,0,13,25,0,0,11,9,12,0,27,0,0,8,0,22,6,11,29,26,31,9,16,11,22,0,10,5,12,56,0,7,21,31,0,0,14,6,22,13,29,0,42,18,11,29,22,4,20,0,22,10,14,25,19,26,7,43,0,0,25,17,31,16,38,0,28,26,7,13,10,15,0,15,0,12,0
6e7917b632fa6bcf15ea935056fdaef3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425d7f9a7f18c968556afad9fa3d5a8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd7d3654e3556194228275d072ac00d3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
c094de17f0e4acde28d00064df162484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f2833a34dc99cf9662ff3fbf66700a8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86759fe0d45f072ba90222aabf9cfa85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
