ASV ID,kingdom,phylum,class,order,family,genus,species
2b0f9fa5c6f9ff2c6d199c847cf4e009,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,metagenome
ba98a29b87e3bf9c11d24d24d5ef48a6,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,Unassigned
f0e42938cafde6f71099fd92cbc13503,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Unassigned
bca676d38ba249979b13ae3a6fe728ad,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Unassigned
c2f561e7bc19ec651bdfdde231ab4037,Bacteria,Chloroflexi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e84f314e6f7099a1b857f4a9a9314c8c,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_Chloroflexi
f405aaa13a35af28a644f3b3b72a1e10,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unassigned,Unassigned
c899efd794d7f9383ccb0fb36d5788d0,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,Unassigned
d2fa33586d8acf555c8ec6c5bb8ca48c,Bacteria,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa,uncultured_actinobacterium
c83952f5852d99fb2fe27389cf195062,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,E1B-B3-114,uncultured_actinobacterium
37fbd3049be77bd8aeca0515b07c7a33,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,Unassigned
9783f65ac7c7175949c4fd41841e2214,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned
a3cb79453d752a38e04bd943ffa3abc6,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_Gemmatimonadales
a5ab64db9a57f3e87d189a7431cf6a1d,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,Unassigned
a0bd75ade5d0c3d4201b84ec25631002,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SH3-11,metagenome
7eb86c9bc7deba616b87dedcc0375055,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Reyranella_sp.
75bf22d4bfce67e1982ddcbb001e82b1,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kutzneria,Unassigned
adf49890e35dc195b1fb14bb409122b7,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Unassigned
0848922d306dfe8003520cb6772adaa3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Unassigned
c13e58662f10e48ebe8eb37bf55cfa8a,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium
acffa7b1135e557062a705c1377df24d,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,wastewater_metagenome
8395c436ba84a548abaed22b22480b9b,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,Unassigned
790d094734842639ecdb4d6fa331f467,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unassigned
0cec5ccb5217e7595806d56902b7ae63,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_Acidobacteria
04b79f720eedaca82c5aad11d1d7d2da,Bacteria,Acidobacteriota,Blastocatellia,45620,45620,45620,Acidobacteria_bacterium
2f4447bf4ca498a335d0421d9eb738c0,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
4bc681b07e23f790e715c3976aa8cb35,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Unassigned,Unassigned
c130fba6c0d0ef027791c1f27e0002f9,Bacteria,Myxococcota,Polyangia,Polyangiales,Unassigned,Unassigned,Unassigned
43acc8a49ea3098af9a6731939b55a1c,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Unassigned
55bec9730cee6ee6c5f0a385f5c44bd1,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,uncultured_soil
7d8769036727bf4baafaa3b00dbfc336,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,Unassigned
777c2efccc864bf5b4d27904f1c49b2a,Bacteria,Actinobacteriota,Acidimicrobiia,uncultured,uncultured,uncultured,uncultured_Iamia
0d5bced7ceae3452abd0c9dfe2515b94,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_Conexibacter
8e900bf4d47456136a7bad2a403dd6a1,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,uncultured_bacterium
59d32143ed35128216a48611cf5c2ee2,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,uncultured,uncultured_Verrucomicrobia
75f4243b799f534ebbd267f6dee5bbdd,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6,Unassigned
5acb983e124e1c4d5e00db51183c3f02,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unassigned
7742edc5071e51fe271f8edcf9b00df5,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,uncultured,uncultured,Unassigned
72ad2ef9a463efc5ddd308c8cbeb966f,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,Unassigned
0e6454ef8ca648cedda8a67aeea5aedd,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,uncultured_bacterium
b678c525b2c1600ef08879032b0c23cd,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned
b16f4a79acb1a4fb768435d2608e84a8,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,KD3-10,metagenome
eb3edacacf62549083a4eba3dd7d2ba0,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_bacterium
2c5bff8dd2537398497996873f6d7a15,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,Unassigned
390bc8218b76d04958cd82f7de37420f,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_bacterium
b61905f3c360865981e89f6c2a91cfd3,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,Unassigned
7f9419f5afc1c86e988f0da44dc88fd1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,Subgroup_17,uncultured_bacterium
22cfb2c841e79bd225f6b1abdc1fd471,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
234b2fa19f11905d92890679deda7e54,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Unassigned
271b2f4e8f98602694d83d636fa105b4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,Unassigned
b101d1e5c4c665d64dd64d32ecc01532,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
1d7f106fb56efd61531c5716b037294e,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,metagenome
e3ed5983cf727bd29809828720bcf460,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,Unassigned
94137b9c28105feab1afc3b719417fce,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,Unassigned
1efd4fd630e4fc61e5f26e2b859777ab,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,Unassigned
0336b61f35edef51413946dee27c55e1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_bacterium
455a759eac91ae2936dfa71332f0692a,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides_dilutus
4ac27f19d82c1d1b13161454dbecd4c5,Bacteria,Firmicutes,Bacilli,Entomoplasmatales,type_III,type_III,uncultured_Mollicutes
bdaa9fa8192474730f9fea9abac907f0,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,bacterium_Ellin6537
c3fe1aa0ca0568ed608cf8ec4e7f0729,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,Unassigned
fbd67f82243a6e610ad7f1896585046a,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,uncultured_bacterium
06c4812bbe22aba25a1a5c9067521cc0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,uncultured,uncultured,Unassigned
3cb01ccebcf861ae1e1683708117c02c,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,Unassigned
b9b6811bdfdb3bfa536c25e146c670b8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unassigned
854579e4ba1ea8ac6d22700df6baec93,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Unassigned
2306652238fb8bf887b1dd32cf912156,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Unassigned,Unassigned
5edbbecce56c3b7ea6d29ed9914d5839,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
bc9a8b2a9b44680824b0760d93a63b9b,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,Unassigned
6eb3656090db4b3e305f5a7259e13945,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,uncultured,uncultured_bacterium
ed3c39122d6c7145d56ea3c22d44008d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,Unassigned
4953b7e877b5bce033ce0dd9c3e77caf,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned
a07b7758f6b32f8b0f4a606795a7c18c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,KF-JG30-B3,Unassigned
6bfe3f45f4b432f2b6646874bc38aa05,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Unassigned
8843670894b36d3b960ed73c82e736d9,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,metagenome
d1e0c5e0145408acdee88df47d5bcaeb,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Unassigned,Unassigned
8f306c99ab46e8c14e34b55ac5db4afd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aliihoeflea,Unassigned
f9deca39313f960e9cd4ed1f5739b2ad,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Unassigned
6d2ef5811dcd68cc31fe5d098ff53391,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Unassigned,Unassigned,Unassigned
838dbbc445e021fb581d8f8bed107c28,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,metagenome
da4cab32aef91a8a75edc123d5d7b6e2,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,Unassigned
86b4510f4a7943ef9889ab7f0758cab7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Unassigned,Unassigned
b0bfa6cae24b1d1498442633615c780a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,uncultured,uncultured,uncultured_bacterium
5023a477c9a62bbf772bbcab27a3d837,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Ellin517,uncultured_bacterium
948505932e3644cb923b28a21206908b,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,uncultured_Luteolibacter
38f2c021d1348c652659316f80e11165,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,uncultured_bacterium
300585e810e4075ccf178dc26a402660,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,Unassigned
d3b939b8c4f47bbb342ca07daf59a241,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,uncultured_Blastococcus
c1c0f1b86496d03f08ba332f8e003dc3,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6,Unassigned
2025d7d887449dadffeeaaa62b922977,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,Unassigned
41dd4285399d11694f975a865e80965e,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium
46295ba4579795f1775394248632087d,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned
d590c20a52060e92f785128b13066ac9,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,Unassigned
a160932cab759bf407b52f5605557159,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,uncultured_bacterium
b4a42d4a9d804f67ee09377e4fc6298c,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,uncultured_bacterium
730a1fcae4f2c580505e04976f2783de,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,Aquimonas_sp.
3ac7b62d160fec9e6db49a2f7a8fc679,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,metagenome
f0c7d39dd446949a7ef3d9e34c8e5dde,Bacteria,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa,metagenome
e0dc56ff35f0fc0caa06636302eb58b4,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_bacterium
c10cb7886a728945a1a99b3b5a4a0068,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Unassigned,Unassigned
bf7bc3e81dc098fa15549279bca6de6e,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,uncultured_bacterium
fe5eb37379d1284d024396df1523137b,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,LWQ8,Unassigned
a5740462b666f0b61b804524954ea5cd,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Unassigned
85c927a8363a0cdcbee57d9b001e1066,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unassigned
257079615bbbf1cabeb485c4ab858d3f,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned
f9eebbc379a9c6d721a0baf611950fe8,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned
e5dec3c842859f160ffc4f2a651215ba,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium
c635a549f591586de60cebd5aa5cb6ed,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Unassigned
d04bd2a4e149a3b1cdbe1c93cb371581,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium
eb1ebe465fc6168b445239ea34a9905a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,uncultured_bacterium
72a6deab42aad6179d49f4ebc8549ec7,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,FFCH9454,FFCH9454,uncultured_bacterium
c8b58cd3cf59b7758edaf9d4d19f4f88,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,actinobacterium_WWH12
14f4441980b67691ac8f692961410069,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Unassigned
9a4ef172150f3fe282dbf7606c3a0545,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,uncultured_Hyphomicrobiaceae
6292a0a69b487d7048d3823bdd26535a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
767e9f113a5ede4d941cf34c28201870,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned
398fd6ab0c90d9a8057d634caad94356,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,Solirubrobacterales_bacterium
7705f3ec76e29b3bf76a68759a14d83e,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_actinobacterium
e17bd4bf9de06299b896250d5cfa8d03,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
ec5c38f72764a0d8ea043734fa5c32f3,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
cba968f3625069592eafa2eccf33603a,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,Unassigned
6c761d201485c06d17e7399bfc42a5d1,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
1fc0d2b237f2f7d93f714987bb8c48c7,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,metagenome
1f0e991db87e2171c0fee26115ad771b,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,metagenome
14161070fe4e0bc41ba4bf80ea265822,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,metagenome
2d09ddaa54c72650fa46544c9407292a,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Unassigned,Unassigned
667816d73d97d99a52fc25f24b6b6ff7,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,Unassigned
a0029c61e0c43c5cdc981a319b05c923,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_bacterium
50e6ba8e5ad5f8962a6821470f4a1575,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Embleya_scabrispora
9724db0acb9ee84140f3fe93fe3ce186,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,uncultured_Acidothermaceae
5a71432016b8a4c92f6581ff4407dad5,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_planctomycete
c9e1fd8d5415678098eb30b4e3e9174b,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,wastewater_metagenome
cd072a1fd5a1099a160e2854217a0d2d,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,uncultured,metagenome
5a573bbc33aa65803ecb0faaf5ca0df6,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,Unassigned
72c43e3b3d9c4a9a379bea5091990a15,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,metagenome
98aa6d92c23e2a102bad5175247ef707,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,metagenome
760c641df7c89d25845d7161869ed931,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned
038611755e9340cf969884ffa6cc3a65,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Unassigned,Unassigned
01574452b3a47670a23860abac88e1a7,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,metagenome
79cf5aee3c4e82da7e18c1a7331995f9,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
4d460cda3e19755c839b4a46c2a642d1,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Unassigned
f0c181398f807ea1284d07b6bb070e34,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
07a93fa52bbc3813958c2bf0156830eb,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Unassigned
21afbc82b802147f74d74db983b0b372,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,Unassigned
01b14f846646ad25caf87c07ac8d24f4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned
87f61a7ef4ef6f1270ca2f4b74d2383f,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,Unassigned
1c304f0710a2f63de0bfc9d85b5a9416,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Unassigned
0f39ee4d51b42dbf4b534b2968c09bc1,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Unknown_Family,metagenome
43d5bb3b21f48a0b9408274bb9223aa8,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Unassigned
452306143462badacee06171d2df1aa8,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,uncultured_proteobacterium
ac0df4f6b1086f1567c8c4f7d23bcb67,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,uncultured,uncultured,Unassigned
96ea45ec7401de8fe25e75f22390a354,Bacteria,Chloroflexi,AD3,AD3,AD3,AD3,uncultured_Chloroflexi
2f1cc419edce1c3d3cd4f9095b4d5d07,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Inquilinaceae,Inquilinus,Unassigned
3eaa8be8106465c590bf92bc85f80bf9,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,uncultured_bacterium
c1eb9b3a963090829b643a1fb6ee7f02,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,uncultured_bacterium
eba231e8fad3b0c568d4d3fe0f8f65c4,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,metagenome
f5d27037b39dc2e5c4175611bd127694,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,wastewater_metagenome
abcb668fe029bf5d0fc9ba4adfaf1ab6,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,Unassigned
bf77c7f862219c2aeea7635e7ef091f1,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,Unassigned
484017da70c425828496089ea306e3b8,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Sporocytophaga,uncultured_bacterium
da81489bbefeb37b573c5cf7dd2a26bc,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned
ffa529f2228b9dec1d6774f3c8625d0d,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,Unassigned
b57b7187e74e948b2081a219c0d0a294,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Unassigned
09e68054d1927b2cf6cdd01930ee8459,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter_sp.
0b63bfba8151e2e3a825089c43be4ab0,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium
e1dae6fb1dc23547b5fd4e0dcd6dee74,Bacteria,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa,uncultured_actinobacterium
6eac3267cb76303e414a54d72e023919,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
18280e75cf578e0ee785b76f2f8cffe1,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
2360e2f6e938f25a2c644bd11f16b4bb,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned
6463514a38b5a67560dd8f174966eb7e,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_Myxococcales
2a9ca25f1fc4948bc66656c480408b56,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Zavarzinella,uncultured_Zavarzinella
f648f1e0461b6225cbe9f5c05bcb6f5a,Bacteria,Chloroflexi,Chloroflexia,Elev-1554,Elev-1554,Elev-1554,uncultured_bacterium
36eaac5f5c77143ca80d271d9a7ca2a6,Bacteria,Chloroflexi,Ktedonobacteria,B12-WMSP1,B12-WMSP1,B12-WMSP1,uncultured_Chloroflexi
30ee133947b6cac944c4fd641884204a,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,Unassigned
5c89db191095551575b8be7e9912f7b5,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned
6e52b6d66fc45df972c784b3eaf548d9,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriae,Acidobacteriae,Paludibaculum,metagenome
74cd0f1ce389a74ca0a1c60269f8d942,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,Unassigned
9112bbd24bd4a79723f0504ade3832f6,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Unassigned,Unassigned
81167e7fae74036af77c43974c4e87ce,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,metagenome
5345f01b2d2b4d1fddb1c01258d2a9fe,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_Catenulispora
